onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.203	2_true_affirm	1	1.452	All trabs are fast	All fast things are brown	Abe is a trab	Abe is fast	TRAB_2_true_affirm.wav
11.203	12.802	3_true_affirm	1	3.079	All hofs are black	All black things are fast	Doc is a hof	Doc is fast	HOF_3_true_affirm.wav
24.005	11.872	3_true_affirm	1	2.515	All jasps are small	All small things are blue	Jen is a jasp	Jen is blue	JASP_3_true_affirm.wav
35.877	13.887	2_true_affirm	0	4.542	All nasps are young	All young things are red	Wes is a nasp	Wes is young 	NASP_2_true_affirm.wav
49.764	11.516	3_true_negate	0	1.801	All drups are white	All white things are young	Moe is not white	Moe is not a drup	DRUP_3_true_negate.wav
61.28	11.141	2_false_negate	0	2.207	All goms are black	All black things are fast	Max is not a gom	Max is not black	GOM_2_false_negate.wav
72.421	12.96	3_false_affirm	1	4.12	All gofs are red	All red things are small	Ned is not small	Ned is a gof	GOF_3_false_affirm.wav
85.381	5.673	control	0	n/a	n/a	n/a	n/a	n/a	n/a
91.054	11.819	2_true_negate	1	2.589	All dreefs are red	All red things are short	Eve is not red	Eve is not a dreef	DREEF_2_true_negate.wav
102.873	4.181	control	1	1.356	n/a	n/a	n/a	n/a	n/a
107.054	4.294	control	1	0.58	n/a	n/a	n/a	n/a	n/a
111.348	13.522	2_false_affirm	0	4.224	All karns are big	All big things are brown	Nat is not big	Nat is a karn	KARN_2_false_affirm.wav
124.87	10.971	3_true_affirm	1	1.609	All larns are white	All white things are tall	Bud is a larn	Bud is tall	LARN_3_true_affirm.wav
135.841	10.988	3_false_negate	0	1.244	All gorns are blue	All blue things are fast	Cam is not a gorn	Cam is not fast 	GORN_3_false_negate.wav
146.829	10.916	2_true_affirm	1	1.997	All blons are pink	All pink things are young	Ken is a blon	Ken is pink  	BLON_2_true_affirm.wav
157.745	10.114	3_true_affirm	1	1.277	All keefs are white	All white things are small	Jay is a keef	Jay is small	KEEF_3_true_affirm.wav
167.859	3.698	control	1	0.892	n/a	n/a	n/a	n/a	n/a
171.557	4.022	control	1	0.671	n/a	n/a	n/a	n/a	n/a
175.579	11.888	3_false_affirm	0	2.654	All rabs are old	All old things are blue	Sam is not blue	Sam is a rab	RAB_3_false_affirm.wav
187.467	3.864	control	1	0.641	n/a	n/a	n/a	n/a	n/a
191.331	3.699	control	1	0.477	n/a	n/a	n/a	n/a	n/a
195.03	4.23	control	1	0.515	n/a	n/a	n/a	n/a	n/a
199.26	12.657	3_true_affirm	1	3.741	All puds are red	All red things are old	Roy is a pud	Roy is old 	PUD_3_true_affirm.wav
211.917	12.157	2_true_affirm	1	2.425	All nogs are young 	All young things are black	Rob is a nog	Rob is young	NOG_2_true_affirm.wav
224.074	11.437	2_true_negate	1	1.815	All babs are slow	All slow things are blue	Joe is not slow	Joe is not a bab	BAB_2_true_negate.wav
235.511	4.789	control	1	1.062	n/a	n/a	n/a	n/a	n/a
240.3	10.657	2_false_negate	0	1.857	All sarns are old	All old things are white	Flo is a sarn	Flo is not old	SARN_2_false_negate.wav
