onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.7	3_true_negate	1	1.484	Fay is taller than Lou	Lou is taller than Ann	Ann is taller than Red	Red is not taller than Fay	Fay_3_true_negate.wav
10.7	7.325	control	0	n/a	n/a	n/a	n/a	n/a	n/a
18.025	11.296	2_true_affirm	0	1.6059999999999999	Flo is faster than Ken	Ken is faster than Van	Van is faster than Pam	Flo is faster than Van	Flo_2_true_affirm.wav
29.320999999999998	11.082	3_false_negate	0	1.453	Dot is older than Emm	Emm is older than Lug	Lug is older than Gil	Dot is not older than Gil 	Dot_3_false_negate.wav
40.403	3.569	control	1	0.596	n/a	n/a	n/a	n/a	n/a
43.972	10.535	2_false_negate	0	1.6059999999999999	Gil is older than Cam	Cam is older than Jen	Jen is older than Ebb	Gil is not older than Jen	Gil_2_false_negate.wav
54.507	10.439	2_false_affirm	0	1.5130000000000001	Joy is taller than Ken	Ken is taller than Wes	Wes is taller than Lee	Wes is taller than Joy	Joy_2_false_affirm.wav
64.946	11.669	2_true_affirm	1	2.733	Lin is shorter than May	May is shorter than Roy	Roy is shorter than Jef	Lin is shorter than Roy	Lin_2_true_affirm.wav
76.615	11.225999999999999	2_true_affirm	1	1.475	Mal is younger than Sol	Sol is younger than Red	Red is younger than Lee	Mal is younger than Red	Mal_2_true_affirm.wav
87.84100000000002	10.822000000000001	2_true_affirm	1	1.483	Jen is faster than Lou	Lou is faster than Rob	Rob is faster than Fin	Jen is faster than Rob	Jen_2_true_affirm.wav
98.663	10.757	3_true_affirm	1	1.45	Kai is bigger than Rey	Rey is bigger than Lon	Lon is bigger than Sal	Kai is bigger than Sal 	Kai_3_true_affirm.wav
109.42	11.352	2_false_negate	1	1.6230000000000002	Mac is older than Flo	Flo is older than Ray	Edd is older than Mac	Mac is not older than Ray	Mac_2_false_negate.wav
120.772	11.104000000000001	3_true_affirm	1	1.4809999999999999	Ken is younger than Gil	Gil is younger than Bab	Bab is younger than Ell	Ken is younger than Ell 	Ken_3_true_affirm.wav
131.876	4.15	control	1	0.82	n/a	n/a	n/a	n/a	n/a
136.026	11.193	3_false_affirm	0	1.557	Ike is shorter than Bob	Bob is shorter than Jon	Jon is shorter than Lex	Lex is shorter than Ike	Ike_3_false_affirm.wav
147.219	4.448	control	1	1.229	n/a	n/a	n/a	n/a	n/a
151.667	3.748	control	1	0.9390000000000001	n/a	n/a	n/a	n/a	n/a
155.415	5.631	control	1	2.025	n/a	n/a	n/a	n/a	n/a
161.046	4.206	control	1	0.4920000000000001	n/a	n/a	n/a	n/a	n/a
165.252	10.9	3_true_affirm	1	1.5859999999999999	Cam is smaller than Ike	Ike is smaller than Bob	Bob is smaller than Doc	Cam is smaller than Doc	Cam_3_true_affirm.wav
176.15200000000004	10.419	3_false_affirm	0	1.482	Moe is younger than Liz	Liz is younger than Gus	Gus is younger than Ben	Ben is younger than Moe	Moe_3_false_affirm.wav
186.571	10.741	3_true_negate	1	1.5190000000000001	Jep is shorter than Lon	Lon is shorter than Nat	Nat is shorter than Ace 	Ace is not shorter than Jep	Jep_3_true_negate.wav
197.312	3.861	control	1	0.8959999999999999	n/a	n/a	n/a	n/a	n/a
201.173	11.049000000000001	2_true_negate	1	1.824	Fil is faster than Luk	Luk is faster than Dan	Dan is faster than Ace	Dan is not faster than Fil	Fil_2_true_negate.wav
212.222	3.944	control	1	0.63	n/a	n/a	n/a	n/a	n/a
216.166	10.436	3_true_affirm	1	1.517	Dre is taller than Kay	Kay is taller than Lug	Lug is taller than Joi	Dre is taller than Joi	Dre_3_true_affirm.wav
226.602	12.414000000000001	2_true_affirm	1	3.614	Don is slower than Jan	Jan is slower than Val	Val is slower than Mac	Don is slower than Val	Don_2_true_affirm2.wav
