onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.888	2_false_affirm	0.0	3.018	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
11.888	11.194	3_false_affirm	1.0	1.951	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
23.082	3.838	control	1.0	0.556	n/a	n/a	n/a	n/a	n/a
26.92	13.764	2_true_affirm	1.0	4.903	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
40.684	12.627	3_true_negate	1.0	2.935	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
53.311	10.802	3_true_affirm	1.0	1.969	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
64.113	3.398	control	1.0	0.507	n/a	n/a	n/a	n/a	n/a
67.511	11.078	2_true_affirm	1.0	1.451	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
78.589	4.149	control	1.0	0.521	n/a	n/a	n/a	n/a	n/a
82.738	3.813	control	1.0	0.545	n/a	n/a	n/a	n/a	n/a
86.551	11.286	3_false_negate	1.0	1.606	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
97.837	14.237	2_true_affirm	0.0	4.614	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
112.074	4.177	control	1.0	0.484	n/a	n/a	n/a	n/a	n/a
116.251	10.699	3_true_affirm	1.0	1.486	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
126.95	3.377	control	1.0	0.49	n/a	n/a	n/a	n/a	n/a
130.327	10.905	2_false_negate	1.0	1.614	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
141.232	12.126	2_false_affirm	1.0	3.238	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
153.358	11.608	3_true_affirm	1.0	2.779	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
164.966	3.831	control	1.0	0.611	n/a	n/a	n/a	n/a	n/a
168.797	3.332	control	1.0	0.519	n/a	n/a	n/a	n/a	n/a
172.129	4.128	control	1.0	0.456	n/a	n/a	n/a	n/a	n/a
176.257	11.029	3_true_affirm	1.0	1.345	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
187.286	10.415	2_true_affirm	1.0	1.116	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
197.701	13.775	2_true_negate	1.0	4.498	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
211.476	12.081	2_true_negate	1.0	3.396	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
223.557	10.704	3_false_negate	0.0	1.81	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
234.261	10.852	3_true_affirm	1.0	1.631	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
