onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	9.972	2_true_affirm	1.0	1.094	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
9.972	9.989	3_true_affirm	1.0	0.689	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
19.961	9.932	3_false_negate	1.0	0.667	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
29.893	10.207	2_false_affirm	0.0	0.523	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
40.1	9.523	3_false_affirm	0.0	0.688	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
49.623	4.253	control	1.0	0.572	n/a	n/a	n/a	n/a	n/a
53.876	9.391	3_true_affirm	1.0	0.516	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
63.267	12.08	3_true_affirm	1.0	2.408	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
75.347	10.481	3_true_negate	1.0	0.804	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
85.828	10.223	3_false_negate	0.0	0.601	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
96.051	3.63	control	1.0	0.362	n/a	n/a	n/a	n/a	n/a
99.681	10.164	2_true_affirm	1.0	0.929	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
109.845	3.783	control	1.0	0.523	n/a	n/a	n/a	n/a	n/a
113.628	10.477	3_true_negate	1.0	1.239	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
124.105	3.198	control	1.0	0.381	n/a	n/a	n/a	n/a	n/a
127.303	4.031	control	1.0	0.414	n/a	n/a	n/a	n/a	n/a
131.334	4.105	control	1.0	0.45	n/a	n/a	n/a	n/a	n/a
135.439	10.375	2_true_affirm	1.0	0.702	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
145.814	10.724	2_true_affirm	1.0	1.014	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
156.538	9.73	2_true_negate	1.0	0.905	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
166.268	3.912	control	1.0	0.62	n/a	n/a	n/a	n/a	n/a
170.18	10.316	3_true_affirm	1.0	1.035	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
180.496	9.928	2_false_affirm	1.0	1.104	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
190.424	3.387	control	1.0	0.538	n/a	n/a	n/a	n/a	n/a
193.811	9.593	2_true_affirm	1.0	0.724	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
203.404	10.192	2_false_negate	1.0	0.957	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
213.596	3.416	control	1.0	0.609	n/a	n/a	n/a	n/a	n/a
