onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.969	2_true_affirm	1.0	3.016	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
11.969	12.952	3_true_affirm	1.0	3.636	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
24.921	11.708	3_false_negate	1.0	2.362	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
36.629	15.467	2_false_affirm	0.0	5.745	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
52.096	10.37	3_false_affirm	0.0	1.513	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
62.466	4.148	control	1.0	0.415	n/a	n/a	n/a	n/a	n/a
66.614	13.891	3_true_affirm	1.0	5.005	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
80.505	11.26	3_true_affirm	1.0	1.539	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
91.765	11.337	3_true_negate	1.0	1.631	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
103.102	17.63	3_false_negate	0.0	n/a	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
120.732	3.89	control	1.0	0.62	n/a	n/a	n/a	n/a	n/a
124.622	10.404	2_true_affirm	1.0	1.14	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
135.026	3.696	control	1.0	0.409	n/a	n/a	n/a	n/a	n/a
138.722	14.728	3_true_negate	1.0	5.485	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
153.45	3.226	control	1.0	0.398	n/a	n/a	n/a	n/a	n/a
156.676	3.997	control	1.0	0.382	n/a	n/a	n/a	n/a	n/a
160.673	4.065	control	1.0	0.371	n/a	n/a	n/a	n/a	n/a
164.738	13.771	2_true_affirm	1.0	4.079	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
178.509	12.416	2_true_affirm	1.0	2.704	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
190.925	12.029	2_true_negate	1.0	3.157	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
202.954	3.548	control	1.0	0.274	n/a	n/a	n/a	n/a	n/a
206.502	17.289	3_true_affirm	0.0	n/a	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
223.791	12.567	2_false_affirm	1.0	3.69	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
236.358	3.335	control	1.0	0.467	n/a	n/a	n/a	n/a	n/a
239.693	11.273	2_true_affirm	1.0	2.371	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
250.966	12.36	2_false_negate	0.0	3.095	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
263.326	3.251	control	1.0	0.431	n/a	n/a	n/a	n/a	n/a
