onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.607	2_true_affirm	1	1.952	All trabs are fast	All fast things are brown	Abe is a trab	Abe is fast	TRAB_2_true_affirm.wav
11.607	12.06	3_true_affirm	1	2.402	All hofs are black	All black things are fast	Doc is a hof	Doc is fast	HOF_3_true_affirm.wav
23.667	10.937	3_true_affirm	1	1.615	All jasps are small	All small things are blue	Jen is a jasp	Jen is blue	JASP_3_true_affirm.wav
34.604	11.973	2_true_affirm	1	2.66	All nasps are young	All young things are red	Wes is a nasp	Wes is young 	NASP_2_true_affirm.wav
46.577	11.458	3_true_negate	1	1.721	All drups are white	All white things are young	Moe is not white	Moe is not a drup	DRUP_3_true_negate.wav
58.035	14.416	2_false_negate	0	5.503	All goms are black	All black things are fast	Max is not a gom	Max is not black	GOM_2_false_negate.wav
72.451	16.811	3_false_affirm	0	n/a	All gofs are red	All red things are small	Ned is not small	Ned is a gof	GOF_3_false_affirm.wav
89.262	3.74	control	1	0.806	n/a	n/a	n/a	n/a	n/a
93.002	11.753	2_true_negate	1	2.527	All dreefs are red	All red things are short	Eve is not red	Eve is not a dreef	DREEF_2_true_negate.wav
104.755	3.615	control	1	0.787	n/a	n/a	n/a	n/a	n/a
108.37	4.094	control	1	0.397	n/a	n/a	n/a	n/a	n/a
112.464	13.742	2_false_affirm	1	4.409	All karns are big	All big things are brown	Nat is not big	Nat is a karn	KARN_2_false_affirm.wav
126.206	12.563	3_true_affirm	1	3.228	All larns are white	All white things are tall	Bud is a larn	Bud is tall	LARN_3_true_affirm.wav
138.769	14.939	3_false_negate	0	5.195	All gorns are blue	All blue things are fast	Cam is not a gorn	Cam is not fast 	GORN_3_false_negate.wav
153.708	11.936	2_true_affirm	1	3.032	All blons are pink	All pink things are young	Ken is a blon	Ken is pink  	BLON_2_true_affirm.wav
165.644	12.827	3_true_affirm	1	4.007	All keefs are white	All white things are small	Jay is a keef	Jay is small	KEEF_3_true_affirm.wav
178.471	3.432	control	1	0.621	n/a	n/a	n/a	n/a	n/a
181.903	4.153	control	1	0.825	n/a	n/a	n/a	n/a	n/a
186.056	17.204	3_false_affirm	0	n/a	All rabs are old	All old things are blue	Sam is not blue	Sam is a rab	RAB_3_false_affirm.wav
203.26	3.565	control	1	0.34	n/a	n/a	n/a	n/a	n/a
206.825	3.598	control	1	0.373	n/a	n/a	n/a	n/a	n/a
210.423	4.228	control	1	0.514	n/a	n/a	n/a	n/a	n/a
214.651	12.927	3_true_affirm	1	4.004	All puds are red	All red things are old	Roy is a pud	Roy is old 	PUD_3_true_affirm.wav
227.578	12.483	2_true_affirm	1	2.764	All nogs are young 	All young things are black	Rob is a nog	Rob is young	NOG_2_true_affirm.wav
240.061	11.093	2_true_negate	1	1.458	All babs are slow	All slow things are blue	Joe is not slow	Joe is not a bab	BAB_2_true_negate.wav
251.154	4.556	control	1	0.843	n/a	n/a	n/a	n/a	n/a
255.71	12.398	2_false_negate	1	3.598	All sarns are old	All old things are white	Flo is a sarn	Flo is not old	SARN_2_false_negate.wav
