onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	13.38	2_false_affirm	0	4.45	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
13.38	12.266	3_false_affirm	0	3.049	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
25.646	4.114	control	1	0.798	n/a	n/a	n/a	n/a	n/a
29.76	13.806	2_true_affirm	1	4.877	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
43.566	11.968	3_true_negate	0	2.252	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
55.534	14.508	3_true_affirm	0	5.685	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
70.042	3.506	control	1	0.571	n/a	n/a	n/a	n/a	n/a
73.548	12.587	2_true_affirm	1	2.956	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
86.135	4.281	control	1	0.675	n/a	n/a	n/a	n/a	n/a
90.416	4.35	control	1	1.031	n/a	n/a	n/a	n/a	n/a
94.766	11.447	3_false_negate	1	1.676	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
106.213	12.956	2_true_affirm	0	3.321	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
119.169	4.414	control	1	0.693	n/a	n/a	n/a	n/a	n/a
123.583	13.062	3_true_affirm	1	3.829	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
136.645	3.627	control	1	0.671	n/a	n/a	n/a	n/a	n/a
140.272	14.547	2_false_negate	1	5.215	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
154.819	13.623	2_false_affirm	1	4.717	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
168.442	12.532	3_true_affirm	1	3.707	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
180.974	4.431	control	1	1.199	n/a	n/a	n/a	n/a	n/a
185.405	3.366	control	1	0.542	n/a	n/a	n/a	n/a	n/a
188.771	4.242	control	1	0.479	n/a	n/a	n/a	n/a	n/a
193.013	12.071	3_true_affirm	1	2.366	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
205.084	12.874	2_true_affirm	0	3.522	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
217.958	11.378	2_true_negate	0	2.049	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
229.336	11.596	2_true_negate	1	2.892	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
240.932	11.872	3_false_negate	1	2.955	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
252.804	11.991	3_true_affirm	0	2.791	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
