onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	16.858	2_true_affirm	0.0	n/a	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
16.858	12.146	3_true_affirm	1.0	2.862	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
29.004	12.001	3_false_negate	1.0	2.713	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
41.005	12.922	2_false_affirm	0.0	3.238	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
53.927	16.807	3_false_affirm	0.0	n/a	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
70.734	7.247	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
77.981	16.858	3_true_affirm	0.0	n/a	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
94.839	11.579	3_true_affirm	1.0	1.887	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
106.418	12.253	3_true_negate	1.0	2.586	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
118.671	12.951	3_false_negate	1.0	3.34	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
131.622	3.941	control	1.0	0.65	n/a	n/a	n/a	n/a	n/a
135.563	11.469	2_true_affirm	0.0	2.237	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
147.032	6.435	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
153.467	17.203	3_true_negate	0.0	n/a	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
170.67	5.598	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
176.268	7.197	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
183.465	5.048	control	1.0	1.386	n/a	n/a	n/a	n/a	n/a
188.513	11.049	2_true_affirm	1.0	1.358	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
199.562	11.564	2_true_affirm	1.0	1.872	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
211.126	13.12	2_true_negate	1.0	4.293	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
224.246	6.458	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
230.704	12.194	3_true_affirm	1.0	2.927	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
242.898	16.798	2_false_affirm	0.0	n/a	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
259.696	5.645	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
265.341	11.717	2_true_affirm	1.0	2.828	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
277.058	11.024	2_false_negate	0.0	1.794	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
288.082	5.599	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
