onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.304	3_true_negate	0.0	2.066	Fay is taller than Lou	Lou is taller than Ann	Ann is taller than Red	Red is not taller than Fay	Fay_3_true_negate.wav
11.304	4.537	control	1.0	0.8859999999999999	n/a	n/a	n/a	n/a	n/a
15.841	14.77	2_true_affirm	0.0	5.0969999999999995	Flo is faster than Ken	Ken is faster than Van	Van is faster than Pam	Flo is faster than Van	Flo_2_true_affirm.wav
30.611	11.708	3_false_negate	0.0	2.088	Dot is older than Emm	Emm is older than Lug	Lug is older than Gil	Dot is not older than Gil 	Dot_3_false_negate.wav
42.318999999999996	3.802	control	1.0	0.9420000000000001	n/a	n/a	n/a	n/a	n/a
46.121	16.845	2_false_negate	0.0	n/a	Gil is older than Cam	Cam is older than Jen	Jen is older than Ebb	Gil is not older than Jen	Gil_2_false_negate.wav
62.966	12.405	2_false_affirm	0.0	3.532	Joy is taller than Ken	Ken is taller than Wes	Wes is taller than Lee	Wes is taller than Joy	Joy_2_false_affirm.wav
75.37100000000002	13.378	2_true_affirm	1.0	4.5169999999999995	Lin is shorter than May	May is shorter than Roy	Roy is shorter than Jef	Lin is shorter than Roy	Lin_2_true_affirm.wav
88.749	12.808	2_true_affirm	1.0	3.1439999999999997	Mal is younger than Sol	Sol is younger than Red	Red is younger than Lee	Mal is younger than Red	Mal_2_true_affirm.wav
101.557	14.525	2_true_affirm	0.0	5.237	Jen is faster than Lou	Lou is faster than Rob	Rob is faster than Fin	Jen is faster than Rob	Jen_2_true_affirm.wav
116.08200000000001	13.258	3_true_affirm	1.0	3.977	Kai is bigger than Rey	Rey is bigger than Lon	Lon is bigger than Sal	Kai is bigger than Sal 	Kai_3_true_affirm.wav
129.34	17.658	2_false_negate	0.0	n/a	Mac is older than Flo	Flo is older than Ray	Edd is older than Mac	Mac is not older than Ray	Mac_2_false_negate.wav
146.998	13.755	3_true_affirm	1.0	4.114	Ken is younger than Gil	Gil is younger than Bab	Bab is younger than Ell	Ken is younger than Ell 	Ken_3_true_affirm.wav
160.753	3.843	control	1.0	0.569	n/a	n/a	n/a	n/a	n/a
164.59599999999998	14.324000000000002	3_false_affirm	0.0	4.691	Ike is shorter than Bob	Bob is shorter than Jon	Jon is shorter than Lex	Lex is shorter than Ike	Ike_3_false_affirm.wav
178.92	4.678	control	1.0	1.462	n/a	n/a	n/a	n/a	n/a
183.59799999999998	3.305	control	1.0	0.49	n/a	n/a	n/a	n/a	n/a
186.903	4.186	control	1.0	0.5770000000000001	n/a	n/a	n/a	n/a	n/a
191.08900000000003	4.1160000000000005	control	1.0	0.456	n/a	n/a	n/a	n/a	n/a
195.205	12.292	3_true_affirm	1.0	3.0060000000000002	Cam is smaller than Ike	Ike is smaller than Bob	Bob is smaller than Doc	Cam is smaller than Doc	Cam_3_true_affirm.wav
207.497	11.802999999999999	3_false_affirm	1.0	2.93	Moe is younger than Liz	Liz is younger than Gus	Gus is younger than Ben	Ben is younger than Moe	Moe_3_false_affirm.wav
219.3	11.866	3_true_negate	0.0	2.639	Jep is shorter than Lon	Lon is shorter than Nat	Nat is shorter than Ace 	Ace is not shorter than Jep	Jep_3_true_negate.wav
231.166	4.367	control	1.0	1.4809999999999999	n/a	n/a	n/a	n/a	n/a
235.533	17.198	2_true_negate	0.0	n/a	Fil is faster than Luk	Luk is faster than Dan	Dan is faster than Ace	Dan is not faster than Fil	Fil_2_true_negate.wav
252.731	4.453	control	1.0	1.198	n/a	n/a	n/a	n/a	n/a
257.184	14.395	3_true_affirm	1.0	5.5120000000000005	Dre is taller than Kay	Kay is taller than Lug	Lug is taller than Joi	Dre is taller than Joi	Dre_3_true_affirm.wav
271.579	14.754000000000001	2_true_affirm	1.0	5.91	Don is slower than Jan	Jan is slower than Val	Val is slower than Mac	Don is slower than Val	Don_2_true_affirm2.wav
