onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.106	2_true_affirm	1.0	1.22	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.106	10.768	3_true_affirm	1.0	1.474	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
20.874	11.757	3_false_negate	1.0	2.473	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
32.631	10.887	2_false_affirm	0.0	1.191	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
43.518	10.024	3_false_affirm	0.0	1.165	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
53.542	4.374	control	1.0	0.706	n/a	n/a	n/a	n/a	n/a
57.916	10.003	3_true_affirm	1.0	1.108	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
67.919	10.901	3_true_affirm	1.0	1.197	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
78.82	11.758	3_true_negate	0.0	2.068	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
90.578	13.238	3_false_negate	0.0	3.613	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
103.816	3.844	control	1.0	0.572	n/a	n/a	n/a	n/a	n/a
107.66	10.734	2_true_affirm	1.0	1.476	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
118.394	4.397	control	1.0	1.134	n/a	n/a	n/a	n/a	n/a
122.791	11.887	3_true_negate	1.0	2.637	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
134.678	3.779	control	1.0	0.936	n/a	n/a	n/a	n/a	n/a
138.457	4.815	control	1.0	1.198	n/a	n/a	n/a	n/a	n/a
143.272	4.429	control	1.0	0.772	n/a	n/a	n/a	n/a	n/a
147.701	10.45	2_true_affirm	1.0	0.767	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
158.151	11.66	2_true_affirm	1.0	1.965	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
169.811	10.443	2_true_negate	1.0	1.586	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
180.254	3.711	control	1.0	0.441	n/a	n/a	n/a	n/a	n/a
183.965	10.865	3_true_affirm	1.0	1.582	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
194.83	11.973	2_false_affirm	1.0	3.133	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
206.803	4.002	control	1.0	1.125	n/a	n/a	n/a	n/a	n/a
210.805	9.796	2_true_affirm	1.0	0.896	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
220.601	11.815	2_false_negate	1.0	2.565	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
232.416	3.435	control	1.0	0.608	n/a	n/a	n/a	n/a	n/a
