onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.95	2_true_affirm	1	1.251	All trabs are fast	All fast things are brown	Abe is a trab	Abe is fast	TRAB_2_true_affirm.wav
10.95	11.403	3_true_affirm	1	1.753	All hofs are black	All black things are fast	Doc is a hof	Doc is fast	HOF_3_true_affirm.wav
22.353	10.643	3_true_affirm	1	1.341	All jasps are small	All small things are blue	Jen is a jasp	Jen is blue	JASP_3_true_affirm.wav
32.996	10.423	2_true_affirm	1	1.161	All nasps are young	All young things are red	Wes is a nasp	Wes is young 	NASP_2_true_affirm.wav
43.419	11.304	3_true_negate	1	1.611	All drups are white	All white things are young	Moe is not white	Moe is not a drup	DRUP_3_true_negate.wav
54.723	10.865	2_false_negate	0	1.977	All goms are black	All black things are fast	Max is not a gom	Max is not black	GOM_2_false_negate.wav
65.588	10.317	3_false_affirm	1	1.481	All gofs are red	All red things are small	Ned is not small	Ned is a gof	GOF_3_false_affirm.wav
75.905	5.646	control	0	n/a	n/a	n/a	n/a	n/a	n/a
81.551	11.081	2_true_negate	1	1.861	All dreefs are red	All red things are short	Eve is not red	Eve is not a dreef	DREEF_2_true_negate.wav
92.632	5.597	control	0	n/a	n/a	n/a	n/a	n/a	n/a
98.229	4.254	control	1	0.587	n/a	n/a	n/a	n/a	n/a
102.483	10.409	2_false_affirm	1	1.128	All karns are big	All big things are brown	Nat is not big	Nat is a karn	KARN_2_false_affirm.wav
112.892	11.017	3_true_affirm	1	1.719	All larns are white	All white things are tall	Bud is a larn	Bud is tall	LARN_3_true_affirm.wav
123.909	12.031	3_false_negate	0	2.349	All gorns are blue	All blue things are fast	Cam is not a gorn	Cam is not fast 	GORN_3_false_negate.wav
135.94	9.887	2_true_affirm	1	1.003	All blons are pink	All pink things are young	Ken is a blon	Ken is pink  	BLON_2_true_affirm.wav
145.827	11.046	3_true_affirm	1	2.224	All keefs are white	All white things are small	Jay is a keef	Jay is small	KEEF_3_true_affirm.wav
156.873	3.439	control	1	0.636	n/a	n/a	n/a	n/a	n/a
160.312	3.564	control	1	0.289	n/a	n/a	n/a	n/a	n/a
163.876	10.711	3_false_affirm	1	1.491	All rabs are old	All old things are blue	Sam is not blue	Sam is a rab	RAB_3_false_affirm.wav
174.587	3.851	control	1	0.63	n/a	n/a	n/a	n/a	n/a
178.438	3.892	control	1	0.671	n/a	n/a	n/a	n/a	n/a
182.33	4.025	control	1	0.374	n/a	n/a	n/a	n/a	n/a
186.355	10.17	3_true_affirm	1	1.297	All puds are red	All red things are old	Roy is a pud	Roy is old 	PUD_3_true_affirm.wav
196.525	11.205	2_true_affirm	1	1.524	All nogs are young 	All young things are black	Rob is a nog	Rob is young	NOG_2_true_affirm.wav
207.73	11.173	2_true_negate	1	1.548	All babs are slow	All slow things are blue	Joe is not slow	Joe is not a bab	BAB_2_true_negate.wav
218.903	4.323	control	1	0.668	n/a	n/a	n/a	n/a	n/a
223.226	10.69	2_false_negate	1	1.89	All sarns are old	All old things are white	Flo is a sarn	Flo is not old	SARN_2_false_negate.wav
