onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.03	2_true_affirm	1	1.152	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.03	10.184	3_true_affirm	1	0.929	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
20.214	10.641	3_false_negate	1	1.365	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
30.855	11.774	2_false_affirm	0	2.106	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
42.629	10.245	3_false_affirm	0	1.426	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
52.874	4.38	control	1	0.713	n/a	n/a	n/a	n/a	n/a
57.254	10.263	3_true_affirm	1	1.376	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
67.517	11.316	3_true_affirm	1	1.631	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
78.833	11.148	3_true_negate	1	1.478	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
89.981	11.154	3_false_negate	0	1.529	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
101.135	3.944	control	1	0.674	n/a	n/a	n/a	n/a	n/a
105.079	11.17	2_true_affirm	1	1.947	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
116.249	3.869	control	1	0.621	n/a	n/a	n/a	n/a	n/a
120.118	11.525	3_true_negate	1	2.296	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
131.643	3.506	control	1	0.693	n/a	n/a	n/a	n/a	n/a
135.149	4.211	control	1	0.595	n/a	n/a	n/a	n/a	n/a
139.36	4.298	control	1	0.611	n/a	n/a	n/a	n/a	n/a
143.658	11.501	2_true_affirm	1	1.817	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
155.159	11.587	2_true_affirm	1	1.909	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
166.746	10.586	2_true_negate	1	1.778	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
177.332	3.912	control	1	0.65	n/a	n/a	n/a	n/a	n/a
181.244	11.13	3_true_affirm	1	1.868	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
192.374	10.175	2_false_affirm	1	1.344	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
202.549	3.537	control	1	0.682	n/a	n/a	n/a	n/a	n/a
206.086	10.328	2_true_affirm	1	1.449	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
216.414	10.473	2_false_negate	1	1.251	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
226.887	9.512	control	1	0.712	n/a	n/a	n/a	n/a	n/a
