onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.303	2_true_affirm	1.0	1.357	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.303	9.986	3_true_affirm	1.0	0.665	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
20.289	11.089	3_false_negate	1.0	1.787	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
31.378	10.654	2_false_affirm	0.0	0.95	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
42.032	9.928	3_false_affirm	0.0	1.092	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
51.96	7.31	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
59.27	10.435	3_true_affirm	1.0	1.531	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
69.705	10.86	3_true_affirm	1.0	1.135	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
80.565	10.956	3_true_negate	1.0	1.223	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
91.521	12.565	3_false_negate	0.0	2.957	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
104.086	4.47	control	1.0	1.154	n/a	n/a	n/a	n/a	n/a
108.556	11.639	2_true_affirm	1.0	2.42	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
120.195	6.494	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
126.689	10.814	3_true_negate	1.0	1.585	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
137.503	5.598	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
143.101	4.814	control	1.0	1.197	n/a	n/a	n/a	n/a	n/a
147.915	4.819	control	1.0	1.133	n/a	n/a	n/a	n/a	n/a
152.734	11.991	2_true_affirm	1.0	2.274	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
164.725	11.475	2_true_affirm	1.0	1.714	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
176.2	10.747	2_true_negate	1.0	1.902	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
186.947	6.329	control	1.0	3.036	n/a	n/a	n/a	n/a	n/a
193.276	10.073	3_true_affirm	1.0	0.76	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
203.349	10.419	2_false_affirm	1.0	1.604	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
213.768	5.696	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
219.464	11.145	2_true_affirm	1.0	2.246	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
230.609	10.796	2_false_negate	1.0	1.56	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
241.405	5.599	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
