onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.516	2_true_affirm	1.0	0.8	All trabs are fast	All fast things are brown	Abe is a trab	Abe is fast	TRAB_2_true_affirm.wav
10.516	10.688	3_true_affirm	1.0	0.98	All hofs are black	All black things are fast	Doc is a hof	Doc is fast	HOF_3_true_affirm.wav
21.204	10.185	3_true_affirm	1.0	0.867	All jasps are small	All small things are blue	Jen is a jasp	Jen is blue	JASP_3_true_affirm.wav
31.389	10.294	2_true_affirm	1.0	0.956	All nasps are young	All young things are red	Wes is a nasp	Wes is young 	NASP_2_true_affirm.wav
41.683	10.915	3_true_negate	1.0	1.212	All drups are white	All white things are young	Moe is not white	Moe is not a drup	DRUP_3_true_negate.wav
52.598	12.066	2_false_negate	0.0	3.146	All goms are black	All black things are fast	Max is not a gom	Max is not black	GOM_2_false_negate.wav
64.664	9.833	3_false_affirm	1.0	1.001	All gofs are red	All red things are small	Ned is not small	Ned is a gof	GOF_3_false_affirm.wav
74.497	5.687	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
80.184	10.388	2_true_negate	1.0	1.161	All dreefs are red	All red things are short	Eve is not red	Eve is not a dreef	DREEF_2_true_negate.wav
90.572	5.598	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
96.17	7.287	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
103.457	10.588	2_false_affirm	1.0	1.285	All karns are big	All big things are brown	Nat is not big	Nat is a karn	KARN_2_false_affirm.wav
114.045	10.642	3_true_affirm	1.0	1.294	All larns are white	All white things are tall	Bud is a larn	Bud is tall	LARN_3_true_affirm.wav
124.687	11.702	3_false_negate	0.0	1.954	All gorns are blue	All blue things are fast	Cam is not a gorn	Cam is not fast 	GORN_3_false_negate.wav
136.389	10.443	2_true_affirm	1.0	1.534	All blons are pink	All pink things are young	Ken is a blon	Ken is pink  	BLON_2_true_affirm.wav
146.832	9.776	3_true_affirm	1.0	0.936	All keefs are white	All white things are small	Jay is a keef	Jay is small	KEEF_3_true_affirm.wav
156.608	5.598	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
162.206	4.165	control	1.0	0.811	n/a	n/a	n/a	n/a	n/a
166.371	10.195	3_false_affirm	1.0	0.956	All rabs are old	All old things are blue	Sam is not blue	Sam is a rab	RAB_3_false_affirm.wav
176.566	6.397	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
182.963	6.397	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
189.36	7.295	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
196.655	10.209	3_true_affirm	1.0	1.311	All puds are red	All red things are old	Roy is a pud	Roy is old 	PUD_3_true_affirm.wav
206.864	10.809	2_true_affirm	1.0	1.09	All nogs are young 	All young things are black	Rob is a nog	Rob is young	NOG_2_true_affirm.wav
217.673	13.617	2_true_negate	1.0	3.993	All babs are slow	All slow things are blue	Joe is not slow	Joe is not a bab	BAB_2_true_negate.wav
231.29	4.165	control	1.0	0.442	n/a	n/a	n/a	n/a	n/a
235.455	10.18	2_false_negate	1.0	1.343	All sarns are old	All old things are white	Flo is a sarn	Flo is not old	SARN_2_false_negate.wav
