onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.456	2_true_affirm	1.0	1.514	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.456	10.618	3_true_affirm	1.0	1.275	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
21.074	10.857	3_false_negate	1.0	1.528	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
31.931	11.547	2_false_affirm	0.0	1.82	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
43.478	10.319	3_false_affirm	0.0	1.472	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
53.797	4.099	control	1.0	0.374	n/a	n/a	n/a	n/a	n/a
57.896	9.802	3_true_affirm	1.0	0.881	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
67.698	12.876	3_true_affirm	1.0	3.14	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
80.574	12.693	3_true_negate	0.0	2.937	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
93.267	11.088	3_false_negate	0.0	1.465	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
104.355	3.775	control	1.0	0.468	n/a	n/a	n/a	n/a	n/a
108.13	11.673	2_true_affirm	1.0	2.418	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
119.803	3.847	control	1.0	0.536	n/a	n/a	n/a	n/a	n/a
123.65	11.166	3_true_negate	1.0	1.921	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
134.816	3.427	control	1.0	0.588	n/a	n/a	n/a	n/a	n/a
138.243	4.047	control	1.0	0.437	n/a	n/a	n/a	n/a	n/a
142.29	3.827	control	1.0	0.134	n/a	n/a	n/a	n/a	n/a
146.117	12.715	2_true_affirm	1.0	2.994	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
158.832	11.082	2_true_affirm	1.0	1.35	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
169.914	10.544	2_true_negate	1.0	1.675	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
180.458	3.935	control	1.0	0.633	n/a	n/a	n/a	n/a	n/a
184.393	11.228	3_true_affirm	1.0	1.903	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
195.621	10.668	2_false_affirm	1.0	1.825	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
206.289	3.337	control	1.0	0.43	n/a	n/a	n/a	n/a	n/a
209.626	10.701	2_true_affirm	1.0	1.76	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
220.327	12.193	2_false_negate	1.0	2.934	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
232.52	3.235	control	1.0	0.417	n/a	n/a	n/a	n/a	n/a
