onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.505	2_true_affirm	1	1.611	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.505	10.714	3_true_affirm	1	1.428	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
21.219	11.454	3_false_negate	1	2.183	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
32.673	11.466	2_false_affirm	0	1.782	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
44.139	10.273	3_false_affirm	0	1.429	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
54.412	4.327	control	1	0.647	n/a	n/a	n/a	n/a	n/a
58.739	10.216	3_true_affirm	1	1.333	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
68.955	11.171	3_true_affirm	1	1.487	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
80.126	11.748	3_true_negate	1	2.078	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
91.874	11.271	3_false_negate	0	1.605	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
103.145	4.074	control	1	0.797	n/a	n/a	n/a	n/a	n/a
107.219	11.124	2_true_affirm	1	1.881	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
118.343	4.493	control	1	1.213	n/a	n/a	n/a	n/a	n/a
122.836	11.023	3_true_negate	1	1.773	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
133.859	3.974	control	1	1.153	n/a	n/a	n/a	n/a	n/a
137.833	4.259	control	1	0.626	n/a	n/a	n/a	n/a	n/a
142.092	4.395	control	1	0.703	n/a	n/a	n/a	n/a	n/a
146.487	11.264	2_true_affirm	1	1.557	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
157.751	11.004	2_true_affirm	1	1.324	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
168.755	10.597	2_true_negate	1	1.738	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
179.352	4.98	control	1	1.704	n/a	n/a	n/a	n/a	n/a
184.332	10.61	3_true_affirm	1	1.318	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
194.942	10.764	2_false_affirm	1	1.919	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
205.706	4.28	control	1	1.394	n/a	n/a	n/a	n/a	n/a
209.986	10.685	2_true_affirm	1	1.793	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
220.671	10.771	2_false_negate	0	1.518	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
231.442	9.737	control	1	0.937	n/a	n/a	n/a	n/a	n/a
