onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.428	2_true_affirm	1.0	1.552	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.428	11.108	3_true_affirm	1.0	1.839	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
21.536	10.893	3_false_negate	1.0	1.601	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
32.429	11.802	2_false_affirm	0.0	2.105	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
44.231	11.41	3_false_affirm	0.0	2.588	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
55.641	4.419	control	1.0	0.75	n/a	n/a	n/a	n/a	n/a
60.06	10.931	3_true_affirm	1.0	2.069	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
70.991	13.295	3_true_affirm	1.0	3.603	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
84.286	11.65	3_true_negate	1.0	1.956	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
95.936	10.659	3_false_negate	0.0	1.04	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
106.595	4.208	control	1.0	0.933	n/a	n/a	n/a	n/a	n/a
110.803	11.039	2_true_affirm	1.0	1.814	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
121.842	4.272	control	1.0	0.979	n/a	n/a	n/a	n/a	n/a
126.114	11.282	3_true_negate	1.0	2.062	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
137.396	5.598	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
142.994	4.345	control	1.0	0.738	n/a	n/a	n/a	n/a	n/a
147.339	5.12	control	1.0	1.427	n/a	n/a	n/a	n/a	n/a
152.459	11.538	2_true_affirm	1.0	1.854	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
163.997	11.16	2_true_affirm	1.0	1.446	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
175.157	11.22	2_true_negate	1.0	2.402	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
186.377	6.458	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
192.835	13.032	3_true_affirm	1.0	3.734	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
205.867	10.178	2_false_affirm	1.0	1.356	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
216.045	4.067	control	1.0	1.186	n/a	n/a	n/a	n/a	n/a
220.112	11.485	2_true_affirm	1.0	2.598	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
231.597	11.824	2_false_negate	1.0	2.611	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
243.421	3.773	control	1.0	0.954	n/a	n/a	n/a	n/a	n/a
