onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	13.23	3_true_negate	1.0	4.012	Fay is taller than Lou	Lou is taller than Ann	Ann is taller than Red	Red is not taller than Fay	Fay_3_true_negate.wav
13.23	4.518	control	1.0	0.8370000000000001	n/a	n/a	n/a	n/a	n/a
17.748	11.423	2_true_affirm	1.0	1.729	Flo is faster than Ken	Ken is faster than Van	Van is faster than Pam	Flo is faster than Van	Flo_2_true_affirm.wav
29.171	14.114	3_false_negate	1.0	4.49	Dot is older than Emm	Emm is older than Lug	Lug is older than Gil	Dot is not older than Gil 	Dot_3_false_negate.wav
43.285	3.5789999999999997	control	1.0	0.703	n/a	n/a	n/a	n/a	n/a
46.864	11.636	2_false_negate	1.0	2.7560000000000002	Gil is older than Cam	Cam is older than Jen	Jen is older than Ebb	Gil is not older than Jen	Gil_2_false_negate.wav
58.5	13.548	2_false_affirm	1.0	4.687	Joy is taller than Ken	Ken is taller than Wes	Wes is taller than Lee	Wes is taller than Joy	Joy_2_false_affirm.wav
72.048	12.137	2_true_affirm	1.0	3.2710000000000004	Lin is shorter than May	May is shorter than Roy	Roy is shorter than Jef	Lin is shorter than Roy	Lin_2_true_affirm.wav
84.185	17.658	2_true_affirm	0.0	n/a	Mal is younger than Sol	Sol is younger than Red	Red is younger than Lee	Mal is younger than Red	Mal_2_true_affirm.wav
101.84299999999999	11.737	2_true_affirm	1.0	2.443	Jen is faster than Lou	Lou is faster than Rob	Rob is faster than Fin	Jen is faster than Rob	Jen_2_true_affirm.wav
113.58	11.544	3_true_affirm	1.0	2.265	Kai is bigger than Rey	Rey is bigger than Lon	Lon is bigger than Sal	Kai is bigger than Sal 	Kai_3_true_affirm.wav
125.124	13.147	2_false_negate	1.0	3.464	Mac is older than Flo	Flo is older than Ray	Edd is older than Mac	Mac is not older than Ray	Mac_2_false_negate.wav
138.27100000000002	12.493	3_true_affirm	1.0	2.886	Ken is younger than Gil	Gil is younger than Bab	Bab is younger than Ell	Ken is younger than Ell 	Ken_3_true_affirm.wav
150.764	3.9210000000000003	control	1.0	0.634	n/a	n/a	n/a	n/a	n/a
154.685	13.245	3_false_affirm	0.0	3.6260000000000003	Ike is shorter than Bob	Bob is shorter than Jon	Jon is shorter than Lex	Lex is shorter than Ike	Ike_3_false_affirm.wav
167.93	3.946	control	1.0	0.733	n/a	n/a	n/a	n/a	n/a
171.87599999999995	3.265	control	1.0	0.447	n/a	n/a	n/a	n/a	n/a
175.141	4.198	control	1.0	0.584	n/a	n/a	n/a	n/a	n/a
179.33900000000003	4.3069999999999995	control	1.0	0.618	n/a	n/a	n/a	n/a	n/a
183.646	12.600999999999999	3_true_affirm	1.0	3.3080000000000003	Cam is smaller than Ike	Ike is smaller than Bob	Bob is smaller than Doc	Cam is smaller than Doc	Cam_3_true_affirm.wav
196.247	10.788	3_false_affirm	1.0	1.9	Moe is younger than Liz	Liz is younger than Gus	Gus is younger than Ben	Ben is younger than Moe	Moe_3_false_affirm.wav
207.035	12.395	3_true_negate	1.0	3.176	Jep is shorter than Lon	Lon is shorter than Nat	Nat is shorter than Ace 	Ace is not shorter than Jep	Jep_3_true_negate.wav
219.43	3.616	control	1.0	0.723	n/a	n/a	n/a	n/a	n/a
223.046	13.591	2_true_negate	1.0	4.367	Fil is faster than Luk	Luk is faster than Dan	Dan is faster than Ace	Dan is not faster than Fil	Fil_2_true_negate.wav
236.637	6.2589999999999995	control	1.0	2.983	n/a	n/a	n/a	n/a	n/a
242.896	12.497	3_true_affirm	1.0	3.614	Dre is taller than Kay	Kay is taller than Lug	Lug is taller than Joi	Dre is taller than Joi	Dre_3_true_affirm.wav
255.393	11.94	2_true_affirm	1.0	3.112	Don is slower than Jan	Jan is slower than Val	Val is slower than Mac	Don is slower than Val	Don_2_true_affirm2.wav
