onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.311	2_true_affirm	1.0	1.44	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.311	10.225	3_true_affirm	1.0	0.924	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
20.536	10.593	3_false_negate	1.0	1.302	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
31.129	11.2	2_false_affirm	0.0	1.509	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
42.329	11.297	3_false_affirm	0.0	2.464	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
53.626	4.598	control	1.0	0.905	n/a	n/a	n/a	n/a	n/a
58.224	10.17	3_true_affirm	1.0	1.292	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
68.394	10.808	3_true_affirm	1.0	1.14	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
79.202	11.175	3_true_negate	1.0	1.489	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
90.377	13.359	3_false_negate	0.0	3.738	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
103.736	3.902	control	1.0	0.631	n/a	n/a	n/a	n/a	n/a
107.638	11.474	2_true_affirm	1.0	2.237	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
119.112	3.891	control	1.0	0.616	n/a	n/a	n/a	n/a	n/a
123.003	11.802	3_true_negate	1.0	2.576	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
134.805	3.382	control	1.0	0.564	n/a	n/a	n/a	n/a	n/a
138.187	4.015	control	1.0	0.398	n/a	n/a	n/a	n/a	n/a
142.202	4.125	control	1.0	0.434	n/a	n/a	n/a	n/a	n/a
146.327	11.111	2_true_affirm	1.0	1.425	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
157.438	11.927	2_true_affirm	1.0	2.252	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
169.365	10.802	2_true_negate	1.0	1.966	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
180.167	3.845	control	1.0	0.589	n/a	n/a	n/a	n/a	n/a
184.012	11.877	3_true_affirm	1.0	2.587	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
195.889	10.416	2_false_affirm	1.0	1.593	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
206.305	3.782	control	1.0	0.916	n/a	n/a	n/a	n/a	n/a
210.087	10.359	2_true_affirm	1.0	1.466	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
220.446	11.064	2_false_negate	1.0	1.832	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
231.51	3.35	control	1.0	0.517	n/a	n/a	n/a	n/a	n/a
