onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	14.479	2_false_affirm	0.0	5.542	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
14.479	14.527	3_false_affirm	0.0	5.295	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
29.006	4.344	control	1.0	1.01	n/a	n/a	n/a	n/a	n/a
33.35	14.662	2_true_affirm	1.0	5.714	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
48.012	12.245	3_true_negate	0.0	2.508	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
60.257	11.696	3_true_affirm	1.0	2.865	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
71.953	3.617	control	1.0	0.644	n/a	n/a	n/a	n/a	n/a
75.57	13.008	2_true_affirm	0.0	3.381	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
88.578	5.181	control	1.0	1.552	n/a	n/a	n/a	n/a	n/a
93.759	3.845	control	1.0	0.527	n/a	n/a	n/a	n/a	n/a
97.604	13.821	3_false_negate	0.0	4.106	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
111.425	12.237	2_true_affirm	0.0	2.611	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
123.662	4.609	control	1.0	0.887	n/a	n/a	n/a	n/a	n/a
128.271	11.317	3_true_affirm	1.0	2.086	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
139.588	3.631	control	1.0	0.718	n/a	n/a	n/a	n/a	n/a
143.219	12.907	2_false_negate	1.0	3.55	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
156.126	11.656	2_false_affirm	1.0	2.711	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
167.782	11.554	3_true_affirm	1.0	2.74	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
179.336	6.397	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
185.733	3.415	control	1.0	0.594	n/a	n/a	n/a	n/a	n/a
189.148	4.305	control	1.0	0.53	n/a	n/a	n/a	n/a	n/a
193.453	11.938	3_true_affirm	1.0	2.217	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
205.391	11.348	2_true_affirm	0.0	2.012	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
216.739	13.597	2_true_negate	0.0	4.269	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
230.336	16.681	2_true_negate	0.0	n/a	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
247.017	16.892	3_false_negate	0.0	n/a	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
263.909	11.883	3_true_affirm	1.0	2.65	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
