onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.354	2_false_affirm	0	2.481	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
11.354	13.79	3_false_affirm	0	4.553	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
25.144	4.499	control	1	1.224	n/a	n/a	n/a	n/a	n/a
29.643	11.109	2_true_affirm	1	2.23	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
40.752	12.06	3_true_negate	1	2.356	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
52.812	11.164	3_true_affirm	1	2.334	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
63.976	3.974	control	1	1.085	n/a	n/a	n/a	n/a	n/a
67.95	13.368	2_true_affirm	1	3.742	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
81.318	4.265	control	1	0.653	n/a	n/a	n/a	n/a	n/a
85.583	3.88	control	1	0.612	n/a	n/a	n/a	n/a	n/a
89.463	11.403	3_false_negate	0	1.708	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
100.866	11.455	2_true_affirm	1	1.826	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
112.321	4.625	control	1	0.958	n/a	n/a	n/a	n/a	n/a
116.946	14.249	3_true_affirm	1	5.02	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
131.195	3.346	control	1	0.456	n/a	n/a	n/a	n/a	n/a
134.541	12.433	2_false_negate	1	3.148	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
146.974	11.711	2_false_affirm	0	2.76	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
158.685	12.258	3_true_affirm	1	3.428	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
170.943	4.682	control	1	1.466	n/a	n/a	n/a	n/a	n/a
175.625	3.248	control	1	0.443	n/a	n/a	n/a	n/a	n/a
178.873	4.448	control	1	0.79	n/a	n/a	n/a	n/a	n/a
183.321	12.578	3_true_affirm	1	2.892	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
195.899	13.124	2_true_affirm	1	3.836	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
209.023	12.659	2_true_negate	1	3.385	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
221.682	13.423	2_true_negate	0	4.757	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
235.105	12.264	3_false_negate	1	3.387	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
247.369	11.443	3_true_affirm	1	2.243	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
