onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.187	2_true_affirm	1	2.241	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
11.187	10.231	3_true_affirm	1	0.944	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
21.418	12.047	3_false_negate	1	2.739	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
33.465	12.426	2_false_affirm	0	2.696	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
45.891	10.068	3_false_affirm	0	1.238	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
55.959	4.369	control	1	0.685	n/a	n/a	n/a	n/a	n/a
60.328	11.47	3_true_affirm	1	2.565	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
71.798	11.095	3_true_affirm	1	1.391	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
82.893	12.099	3_true_negate	1	2.399	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
94.992	10.815	3_false_negate	0	1.197	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
105.807	3.972	control	1	0.671	n/a	n/a	n/a	n/a	n/a
109.779	12.808	2_true_affirm	1	3.573	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
122.587	3.981	control	1	0.694	n/a	n/a	n/a	n/a	n/a
126.568	13.279	3_true_negate	1	4.056	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
139.847	3.305	control	1	0.499	n/a	n/a	n/a	n/a	n/a
143.152	4.039	control	1	0.415	n/a	n/a	n/a	n/a	n/a
147.191	4.229	control	1	0.558	n/a	n/a	n/a	n/a	n/a
151.42	12.976	2_true_affirm	1	3.288	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
164.396	12.751	2_true_affirm	1	3.039	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
177.147	11.134	2_true_negate	1	2.322	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
188.281	3.844	control	1	0.527	n/a	n/a	n/a	n/a	n/a
192.125	10.929	3_true_affirm	1	1.629	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
203.054	12.203	2_false_affirm	1	3.38	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
215.257	3.445	control	1	0.535	n/a	n/a	n/a	n/a	n/a
218.702	11.674	2_true_affirm	1	2.787	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
230.376	12.951	2_false_negate	1	3.727	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
243.327	9.364	control	1	0.564	n/a	n/a	n/a	n/a	n/a
