onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	14.212	3_true_negate	0	4.9510000000000005	Fay is taller than Lou	Lou is taller than Ann	Ann is taller than Red	Red is not taller than Fay	Fay_3_true_negate.wav
14.212	4.363	control	1	0.619	n/a	n/a	n/a	n/a	n/a
18.575	13.300999999999998	2_true_affirm	1	3.552	Flo is faster than Ken	Ken is faster than Van	Van is faster than Pam	Flo is faster than Van	Flo_2_true_affirm.wav
31.875999999999998	12.463	3_false_negate	1	2.807	Dot is older than Emm	Emm is older than Lug	Lug is older than Gil	Dot is not older than Gil 	Dot_3_false_negate.wav
44.339	3.4539999999999997	control	1	0.57	n/a	n/a	n/a	n/a	n/a
47.793	10.53	2_false_negate	0	1.5819999999999999	Gil is older than Cam	Cam is older than Jen	Jen is older than Ebb	Gil is not older than Jen	Gil_2_false_negate.wav
58.323	16.929000000000002	2_false_affirm	0	n/a	Joy is taller than Ken	Ken is taller than Wes	Wes is taller than Lee	Wes is taller than Joy	Joy_2_false_affirm.wav
75.252	12.934000000000001	2_true_affirm	1	3.949	Lin is shorter than May	May is shorter than Roy	Roy is shorter than Jef	Lin is shorter than Roy	Lin_2_true_affirm.wav
88.186	11.235	2_true_affirm	0	1.47	Mal is younger than Sol	Sol is younger than Red	Red is younger than Lee	Mal is younger than Red	Mal_2_true_affirm.wav
99.421	10.885	2_true_affirm	1	1.555	Jen is faster than Lou	Lou is faster than Rob	Rob is faster than Fin	Jen is faster than Rob	Jen_2_true_affirm.wav
110.306	13.183	3_true_affirm	1	3.88	Kai is bigger than Rey	Rey is bigger than Lon	Lon is bigger than Sal	Kai is bigger than Sal 	Kai_3_true_affirm.wav
123.48899999999999	11.594000000000001	2_false_negate	0	1.86	Mac is older than Flo	Flo is older than Ray	Edd is older than Mac	Mac is not older than Ray	Mac_2_false_negate.wav
135.083	13.264000000000001	3_true_affirm	1	3.6189999999999998	Ken is younger than Gil	Gil is younger than Bab	Bab is younger than Ell	Ken is younger than Ell 	Ken_3_true_affirm.wav
148.347	3.895	control	1	0.552	n/a	n/a	n/a	n/a	n/a
152.24200000000005	11.102	3_false_affirm	1	1.4809999999999999	Ike is shorter than Bob	Bob is shorter than Jon	Jon is shorter than Lex	Lex is shorter than Ike	Ike_3_false_affirm.wav
163.344	3.761	control	1	0.542	n/a	n/a	n/a	n/a	n/a
167.105	3.5610000000000004	control	1	0.7290000000000001	n/a	n/a	n/a	n/a	n/a
170.666	4.03	control	1	0.40299999999999997	n/a	n/a	n/a	n/a	n/a
174.696	4.078	control	1	0.353	n/a	n/a	n/a	n/a	n/a
178.774	10.807	3_true_affirm	1	1.4780000000000002	Cam is smaller than Ike	Ike is smaller than Bob	Bob is smaller than Doc	Cam is smaller than Doc	Cam_3_true_affirm.wav
189.581	10.26	3_false_affirm	1	1.2990000000000002	Moe is younger than Liz	Liz is younger than Gus	Gus is younger than Ben	Ben is younger than Moe	Moe_3_false_affirm.wav
199.84099999999998	10.867	3_true_negate	1	1.605	Jep is shorter than Lon	Lon is shorter than Nat	Nat is shorter than Ace 	Ace is not shorter than Jep	Jep_3_true_negate.wav
210.708	3.6519999999999997	control	1	0.7070000000000001	n/a	n/a	n/a	n/a	n/a
214.36	12.982999999999999	2_true_negate	0	3.719	Fil is faster than Luk	Luk is faster than Dan	Dan is faster than Ace	Dan is not faster than Fil	Fil_2_true_negate.wav
227.343	4.098	control	1	0.785	n/a	n/a	n/a	n/a	n/a
231.44099999999997	10.474	3_true_affirm	1	1.555	Dre is taller than Kay	Kay is taller than Lug	Lug is taller than Joi	Dre is taller than Joi	Dre_3_true_affirm.wav
241.915	10.328	2_true_affirm	1	1.528	Don is slower than Jan	Jan is slower than Val	Val is slower than Mac	Don is slower than Val	Don_2_true_affirm2.wav
