onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.461	2_true_affirm	1	1.474	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.461	10.465	3_true_affirm	1	1.16	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
20.926	10.77	3_false_negate	1	1.466	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
31.696	10.947	2_false_affirm	0	1.202	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
42.643	10.115	3_false_affirm	0	1.265	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
52.758	4.306	control	1	0.582	n/a	n/a	n/a	n/a	n/a
57.064	12.899	3_true_affirm	1	3.954	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
69.963	11.352	3_true_affirm	1	1.614	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
81.315	11.793	3_true_negate	1	2.066	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
93.108	11.027	3_false_negate	0	1.374	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
104.135	4.404	control	1	1.077	n/a	n/a	n/a	n/a	n/a
108.539	10.91	2_true_affirm	1	1.651	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
119.449	4.034	control	1	0.747	n/a	n/a	n/a	n/a	n/a
123.483	11.28	3_true_negate	1	2.012	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
134.763	3.746	control	1	0.903	n/a	n/a	n/a	n/a	n/a
138.509	4.297	control	1	0.686	n/a	n/a	n/a	n/a	n/a
142.806	4.276	control	1	0.576	n/a	n/a	n/a	n/a	n/a
147.082	11.135	2_true_affirm	1	1.39	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
158.217	17.735	2_true_affirm	0	n/a	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
175.952	11.626	2_true_negate	1	2.78	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
187.578	3.778	control	1	0.478	n/a	n/a	n/a	n/a	n/a
191.356	11.793	3_true_affirm	0	2.47	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
203.149	10.059	2_false_affirm	1	1.21	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
213.208	4.617	control	1	1.708	n/a	n/a	n/a	n/a	n/a
217.825	10.621	2_true_affirm	1	1.712	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
228.446	12.599	2_false_negate	0	3.33	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
241.045	9.161	control	1	0.361	n/a	n/a	n/a	n/a	n/a
