onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	13.423	2_false_affirm	0.0	4.54	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
13.423	12.735	3_false_affirm	0.0	3.513	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
26.158	3.86	control	1.0	0.567	n/a	n/a	n/a	n/a	n/a
30.018	13.248	2_true_affirm	1.0	4.362	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
43.266	13.958	3_true_negate	0.0	4.263	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
57.224	13.063	3_true_affirm	0.0	4.237	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
70.287	3.464	control	1.0	0.57	n/a	n/a	n/a	n/a	n/a
73.751	14.961	2_true_affirm	1.0	5.316	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
88.712	4.281	control	1.0	0.667	n/a	n/a	n/a	n/a	n/a
92.993	3.982	control	1.0	0.683	n/a	n/a	n/a	n/a	n/a
96.975	17.662	3_false_negate	0.0	n/a	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
114.637	13.106	2_true_affirm	1.0	3.463	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
127.743	4.195	control	1.0	0.52	n/a	n/a	n/a	n/a	n/a
131.938	14.563	3_true_affirm	1.0	5.343	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
146.501	3.444	control	1.0	0.569	n/a	n/a	n/a	n/a	n/a
149.945	13.071	2_false_negate	0.0	3.795	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
163.016	10.815	2_false_affirm	0.0	1.927	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
173.831	14.617	3_true_affirm	1.0	5.791	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
188.448	3.782	control	1.0	0.549	n/a	n/a	n/a	n/a	n/a
192.23	3.315	control	1.0	0.501	n/a	n/a	n/a	n/a	n/a
195.545	4.184	control	1.0	0.519	n/a	n/a	n/a	n/a	n/a
199.729	13.956	3_true_affirm	0.0	4.229	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
213.685	14.107	2_true_affirm	0.0	4.818	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
227.792	17.25	2_true_negate	0.0	n/a	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
245.042	13.936	2_true_negate	1.0	5.27	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
258.978	13.786	3_false_negate	0.0	4.908	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
272.764	17.205	3_true_affirm	0.0	n/a	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
