onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.084	2_true_affirm	1.0	2.209	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
11.084	10.498	3_true_affirm	1.0	1.2	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
21.582	10.732	3_false_negate	1.0	1.44	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
32.314	11.438	2_false_affirm	0.0	1.746	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
43.752	11.431	3_false_affirm	0.0	2.591	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
55.183	4.334	control	1.0	0.664	n/a	n/a	n/a	n/a	n/a
59.517	10.969	3_true_affirm	1.0	2.077	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
70.486	11.521	3_true_affirm	1.0	1.83	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
82.007	11.335	3_true_negate	1.0	1.677	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
93.342	11.151	3_false_negate	0.0	1.517	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
104.493	3.904	control	1.0	0.638	n/a	n/a	n/a	n/a	n/a
108.397	10.873	2_true_affirm	1.0	1.653	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
119.27	3.97	control	1.0	0.708	n/a	n/a	n/a	n/a	n/a
123.24	10.923	3_true_negate	1.0	1.699	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
134.163	3.382	control	1.0	0.545	n/a	n/a	n/a	n/a	n/a
137.545	4.248	control	1.0	0.624	n/a	n/a	n/a	n/a	n/a
141.793	4.224	control	1.0	0.534	n/a	n/a	n/a	n/a	n/a
146.017	12.719	2_true_affirm	1.0	3.036	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
158.736	11.213	2_true_affirm	1.0	1.538	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
169.949	11.409	2_true_negate	1.0	2.576	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
181.358	3.982	control	1.0	0.703	n/a	n/a	n/a	n/a	n/a
185.34	12.672	3_true_affirm	1.0	3.397	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
198.012	11.033	2_false_affirm	0.0	2.215	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
209.045	3.434	control	1.0	0.563	n/a	n/a	n/a	n/a	n/a
212.479	12.321	2_true_affirm	1.0	3.428	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
224.8	12.881	2_false_negate	1.0	3.668	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
237.681	4.033	control	1.0	1.217	n/a	n/a	n/a	n/a	n/a
