onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.616	2_false_affirm	0.0	2.746	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
11.616	11.724	3_false_affirm	0.0	2.499	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
23.34	4.448	control	1.0	1.189	n/a	n/a	n/a	n/a	n/a
27.788	12.205	2_true_affirm	1.0	3.349	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
39.993	12.217	3_true_negate	0.0	2.529	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
52.21	10.675	3_true_affirm	1.0	1.846	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
62.885	4.242	control	1.0	1.373	n/a	n/a	n/a	n/a	n/a
67.127	12.751	2_true_affirm	1.0	3.13	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
79.878	4.492	control	1.0	0.877	n/a	n/a	n/a	n/a	n/a
84.37	4.292	control	1.0	1.022	n/a	n/a	n/a	n/a	n/a
88.662	12.128	3_false_negate	0.0	2.464	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
100.79	12.395	2_true_affirm	0.0	2.768	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
113.185	5.077	control	1.0	1.401	n/a	n/a	n/a	n/a	n/a
118.262	11.183	3_true_affirm	1.0	1.961	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
129.445	3.299	control	1.0	0.413	n/a	n/a	n/a	n/a	n/a
132.744	12.061	2_false_negate	1.0	2.789	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
144.805	11.725	2_false_affirm	0.0	2.851	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
156.53	12.14	3_true_affirm	1.0	3.314	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
168.67	3.865	control	1.0	0.637	n/a	n/a	n/a	n/a	n/a
172.535	4.105	control	1.0	1.283	n/a	n/a	n/a	n/a	n/a
176.64	4.063	control	1.0	0.406	n/a	n/a	n/a	n/a	n/a
180.703	11.634	3_true_affirm	1.0	1.945	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
192.337	11.514	2_true_affirm	1.0	2.259	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
203.851	11.395	2_true_negate	1.0	2.114	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
215.246	10.809	2_true_negate	1.0	2.135	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
226.055	11.036	3_false_negate	1.0	2.156	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
237.091	11.229	3_true_affirm	1.0	2.008	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
