onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.374	2_true_affirm	1.0	2.499	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
11.374	10.876	3_true_affirm	1.0	1.607	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
22.25	15.209	3_false_negate	1.0	5.92	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
37.459	11.096	2_false_affirm	0.0	1.412	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
48.555	10.34	3_false_affirm	0.0	1.508	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
58.895	4.252	control	1.0	0.581	n/a	n/a	n/a	n/a	n/a
63.147	11.526	3_true_affirm	1.0	2.649	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
74.673	11.405	3_true_affirm	1.0	1.713	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
86.078	11.814	3_true_negate	1.0	2.134	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
97.892	12.236	3_false_negate	0.0	2.619	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
110.128	5.962	control	1.0	2.696	n/a	n/a	n/a	n/a	n/a
116.09	10.672	2_true_affirm	1.0	1.443	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
126.762	3.616	control	1.0	0.355	n/a	n/a	n/a	n/a	n/a
130.378	11.351	3_true_negate	1.0	2.125	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
141.729	5.598	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
147.327	3.999	control	1.0	0.381	n/a	n/a	n/a	n/a	n/a
151.326	4.141	control	1.0	0.486	n/a	n/a	n/a	n/a	n/a
155.467	11.306	2_true_affirm	1.0	1.62	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
166.773	11.088	2_true_affirm	1.0	1.4	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
177.861	16.808	2_true_negate	0.0	n/a	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
194.669	3.347	control	1.0	0.067	n/a	n/a	n/a	n/a	n/a
198.016	10.551	3_true_affirm	1.0	1.293	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
208.567	10.812	2_false_affirm	1.0	1.993	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
219.379	3.74	control	1.0	0.881	n/a	n/a	n/a	n/a	n/a
223.119	10.58	2_true_affirm	1.0	1.704	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
233.699	11.337	2_false_negate	1.0	2.114	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
245.036	3.506	control	1.0	0.682	n/a	n/a	n/a	n/a	n/a
