onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.112	2_true_affirm	1.0	1.386	All trabs are fast	All fast things are brown	Abe is a trab	Abe is fast	TRAB_2_true_affirm.wav
11.112	11.713	3_true_affirm	1.0	1.938	All hofs are black	All black things are fast	Doc is a hof	Doc is fast	HOF_3_true_affirm.wav
22.825	10.987	3_true_affirm	1.0	1.678	All jasps are small	All small things are blue	Jen is a jasp	Jen is blue	JASP_3_true_affirm.wav
33.812	10.901	2_true_affirm	1.0	1.557	All nasps are young	All young things are red	Wes is a nasp	Wes is young 	NASP_2_true_affirm.wav
44.713	11.538	3_true_negate	1.0	1.821	All drups are white	All white things are young	Moe is not white	Moe is not a drup	DRUP_3_true_negate.wav
56.251	11.248	2_false_negate	0.0	2.313	All goms are black	All black things are fast	Max is not a gom	Max is not black	GOM_2_false_negate.wav
67.499	10.278	3_false_affirm	1.0	1.461	All gofs are red	All red things are small	Ned is not small	Ned is a gof	GOF_3_false_affirm.wav
77.777	3.688	control	1.0	0.801	n/a	n/a	n/a	n/a	n/a
81.465	11.32	2_true_negate	1.0	2.1	All dreefs are red	All red things are short	Eve is not red	Eve is not a dreef	DREEF_2_true_negate.wav
92.785	3.425	control	1.0	0.594	n/a	n/a	n/a	n/a	n/a
96.21	4.273	control	1.0	0.578	n/a	n/a	n/a	n/a	n/a
100.483	13.016	2_false_affirm	1.0	3.708	All karns are big	All big things are brown	Nat is not big	Nat is a karn	KARN_2_false_affirm.wav
113.499	10.894	3_true_affirm	1.0	1.564	All larns are white	All white things are tall	Bud is a larn	Bud is tall	LARN_3_true_affirm.wav
124.393	11.883	3_false_negate	0.0	2.185	All gorns are blue	All blue things are fast	Cam is not a gorn	Cam is not fast 	GORN_3_false_negate.wav
136.276	10.318	2_true_affirm	1.0	1.421	All blons are pink	All pink things are young	Ken is a blon	Ken is pink  	BLON_2_true_affirm.wav
146.594	10.499	3_true_affirm	1.0	1.669	All keefs are white	All white things are small	Jay is a keef	Jay is small	KEEF_3_true_affirm.wav
157.093	3.519	control	1.0	0.701	n/a	n/a	n/a	n/a	n/a
160.612	3.961	control	1.0	0.646	n/a	n/a	n/a	n/a	n/a
164.573	11.18	3_false_affirm	1.0	1.968	All rabs are old	All old things are blue	Sam is not blue	Sam is a rab	RAB_3_false_affirm.wav
175.753	3.932	control	1.0	0.699	n/a	n/a	n/a	n/a	n/a
179.685	3.838	control	1.0	0.626	n/a	n/a	n/a	n/a	n/a
183.523	4.249	control	1.0	0.522	n/a	n/a	n/a	n/a	n/a
187.772	10.475	3_true_affirm	1.0	1.602	All puds are red	All red things are old	Roy is a pud	Roy is old 	PUD_3_true_affirm.wav
198.247	11.288	2_true_affirm	1.0	1.581	All nogs are young 	All young things are black	Rob is a nog	Rob is young	NOG_2_true_affirm.wav
209.535	11.627	2_true_negate	1.0	2.012	All babs are slow	All slow things are blue	Joe is not slow	Joe is not a bab	BAB_2_true_negate.wav
221.162	4.324	control	1.0	0.624	n/a	n/a	n/a	n/a	n/a
225.486	11.351	2_false_negate	1.0	2.518	All sarns are old	All old things are white	Flo is a sarn	Flo is not old	SARN_2_false_negate.wav
