onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.065	2_true_affirm	1	1.088	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.065	10.151	3_true_affirm	1	0.854	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
20.216	10.35	3_false_negate	1	1.053	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
30.566	10.664	2_false_affirm	1	0.964	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
41.23	9.762	3_false_affirm	0	0.921	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
50.992	4.44	control	1	0.734	n/a	n/a	n/a	n/a	n/a
55.432	9.996	3_true_affirm	1	1.06	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
65.428	10.692	3_true_affirm	1	0.989	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
76.12	10.845	3_true_negate	0	1.125	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
86.965	10.555	3_false_negate	0	0.923	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
97.52	3.794	control	1	0.497	n/a	n/a	n/a	n/a	n/a
101.314	10.15	2_true_affirm	1	0.939	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
111.464	4.07	control	1	0.747	n/a	n/a	n/a	n/a	n/a
115.534	10.357	3_true_negate	1	1.126	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
125.891	2.882	control	1	0.068	n/a	n/a	n/a	n/a	n/a
128.773	3.981	control	1	0.345	n/a	n/a	n/a	n/a	n/a
132.754	4.044	control	1	0.34	n/a	n/a	n/a	n/a	n/a
136.798	10.617	2_true_affirm	1	0.917	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
147.415	10.734	2_true_affirm	1	0.979	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
158.149	9.905	2_true_negate	1	1.079	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
168.054	3.948	control	1	0.634	n/a	n/a	n/a	n/a	n/a
172.002	10.255	3_true_affirm	1	0.931	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
182.257	9.719	2_false_affirm	0	0.892	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
191.976	4.233	control	1	1.314	n/a	n/a	n/a	n/a	n/a
196.209	9.866	2_true_affirm	1	0.958	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
206.075	9.907	2_false_negate	0	0.676	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
215.982	9.423	control	1	0.623	n/a	n/a	n/a	n/a	n/a
