onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.391	2_false_affirm	0	1.497	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
10.391	11.149	3_false_affirm	1	1.918	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
21.54	5.857	control	1	2.577	n/a	n/a	n/a	n/a	n/a
27.397	14.164	2_true_affirm	1	5.275	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
41.561	12.999	3_true_negate	0	3.291	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
54.56	14.16	3_true_affirm	1	5.309	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
68.72	3.5	control	1	0.63	n/a	n/a	n/a	n/a	n/a
72.22	17.633	2_true_affirm	0	n/a	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
89.853	4.213	control	1	0.593	n/a	n/a	n/a	n/a	n/a
94.066	3.779	control	1	0.488	n/a	n/a	n/a	n/a	n/a
97.845	12.234	3_false_negate	1	2.529	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
110.079	14.114	2_true_affirm	1	4.458	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
124.193	4.401	control	1	0.732	n/a	n/a	n/a	n/a	n/a
128.594	17.25	3_true_affirm	0	n/a	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
145.844	3.323	control	1	0.452	n/a	n/a	n/a	n/a	n/a
149.167	12.304	2_false_negate	1	3.008	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
161.471	12.323	2_false_affirm	1	3.408	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
173.794	11.289	3_true_affirm	1	2.429	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
185.083	3.795	control	1	0.555	n/a	n/a	n/a	n/a	n/a
188.878	3.444	control	1	0.613	n/a	n/a	n/a	n/a	n/a
192.322	4.291	control	1	0.624	n/a	n/a	n/a	n/a	n/a
196.613	15.347	3_true_affirm	1	5.651	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
211.96	13.221	2_true_affirm	1	3.922	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
225.181	17.303	2_true_negate	0	n/a	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
242.484	12.808	2_true_negate	1	4.088	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
255.292	14.755	3_false_negate	0	5.848	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
270.047	17.2	3_true_affirm	0	n/a	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
