onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	12.695	2_true_affirm	1	3.047	All trabs are fast	All fast things are brown	Abe is a trab	Abe is fast	TRAB_2_true_affirm.wav
12.695	11.358	3_true_affirm	1	1.672	All hofs are black	All black things are fast	Doc is a hof	Doc is fast	HOF_3_true_affirm.wav
24.053	11.673	3_true_affirm	1	2.411	All jasps are small	All small things are blue	Jen is a jasp	Jen is blue	JASP_3_true_affirm.wav
35.726	10.812	2_true_affirm	1	1.533	All nasps are young	All young things are red	Wes is a nasp	Wes is young 	NASP_2_true_affirm.wav
46.538	11.706	3_true_negate	1	2.046	All drups are white	All white things are young	Moe is not white	Moe is not a drup	DRUP_3_true_negate.wav
58.244	11.511	2_false_negate	0	2.623	All goms are black	All black things are fast	Max is not a gom	Max is not black	GOM_2_false_negate.wav
69.755	16.806	3_false_affirm	0	n/a	All gofs are red	All red things are small	Ned is not small	Ned is a gof	GOF_3_false_affirm.wav
86.561	3.678	control	1	0.807	n/a	n/a	n/a	n/a	n/a
90.239	14.016	2_true_negate	1	4.794	All dreefs are red	All red things are short	Eve is not red	Eve is not a dreef	DREEF_2_true_negate.wav
104.255	3.733	control	1	0.916	n/a	n/a	n/a	n/a	n/a
107.988	4.642	control	1	0.986	n/a	n/a	n/a	n/a	n/a
112.63	12.2	2_false_affirm	1	2.918	All karns are big	All big things are brown	Nat is not big	Nat is a karn	KARN_2_false_affirm.wav
124.83	13.159	3_true_affirm	1	3.879	All larns are white	All white things are tall	Bud is a larn	Bud is tall	LARN_3_true_affirm.wav
137.989	14.528	3_false_negate	0	4.864	All gorns are blue	All blue things are fast	Cam is not a gorn	Cam is not fast 	GORN_3_false_negate.wav
152.517	10.125	2_true_affirm	1	1.254	All blons are pink	All pink things are young	Ken is a blon	Ken is pink  	BLON_2_true_affirm.wav
162.642	16.812	3_true_affirm	0	n/a	All keefs are white	All white things are small	Jay is a keef	Jay is small	KEEF_3_true_affirm.wav
179.454	4.027	control	1	1.215	n/a	n/a	n/a	n/a	n/a
183.481	3.988	control	1	0.724	n/a	n/a	n/a	n/a	n/a
187.469	13.839	3_false_affirm	1	4.61	All rabs are old	All old things are blue	Sam is not blue	Sam is a rab	RAB_3_false_affirm.wav
201.308	4.186	control	1	0.966	n/a	n/a	n/a	n/a	n/a
205.494	4.0	control	1	0.787	n/a	n/a	n/a	n/a	n/a
209.494	4.483	control	1	0.803	n/a	n/a	n/a	n/a	n/a
213.977	10.683	3_true_affirm	1	1.796	All puds are red	All red things are old	Roy is a pud	Roy is old 	PUD_3_true_affirm.wav
224.66	11.045	2_true_affirm	1	1.369	All nogs are young 	All young things are black	Rob is a nog	Rob is young	NOG_2_true_affirm.wav
235.705	12.989	2_true_negate	1	3.375	All babs are slow	All slow things are blue	Joe is not slow	Joe is not a bab	BAB_2_true_negate.wav
248.694	4.551	control	1	0.887	n/a	n/a	n/a	n/a	n/a
253.245	16.8	2_false_negate	0	n/a	All sarns are old	All old things are white	Flo is a sarn	Flo is not old	SARN_2_false_negate.wav
