onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.833	2_false_affirm	1.0	2.906	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
11.833	12.062	3_false_affirm	1.0	2.835	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
23.895	3.937	control	1.0	0.632	n/a	n/a	n/a	n/a	n/a
27.832	10.943	2_true_affirm	1.0	2.007	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
38.775	13.774	3_true_negate	1.0	4.055	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
52.549	13.86	3_true_affirm	1.0	5.029	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
66.409	3.61	control	1.0	0.638	n/a	n/a	n/a	n/a	n/a
70.019	13.382	2_true_affirm	1.0	3.769	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
83.401	4.798	control	1.0	1.178	n/a	n/a	n/a	n/a	n/a
88.199	3.834	control	1.0	0.513	n/a	n/a	n/a	n/a	n/a
92.033	11.509	3_false_negate	1.0	1.755	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
103.542	13.477	2_true_affirm	1.0	3.835	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
117.019	4.434	control	1.0	0.715	n/a	n/a	n/a	n/a	n/a
121.453	12.341	3_true_affirm	1.0	3.11	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
133.794	3.603	control	1.0	0.691	n/a	n/a	n/a	n/a	n/a
137.397	11.961	2_false_negate	1.0	2.628	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
149.358	12.364	2_false_affirm	1.0	3.419	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
161.722	10.788	3_true_affirm	1.0	1.966	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
172.51	3.881	control	1.0	0.66	n/a	n/a	n/a	n/a	n/a
176.391	3.282	control	1.0	0.464	n/a	n/a	n/a	n/a	n/a
179.673	4.46	control	1.0	0.665	n/a	n/a	n/a	n/a	n/a
184.133	12.344	3_true_affirm	1.0	2.628	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
196.477	12.162	2_true_affirm	1.0	2.829	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
208.639	12.248	2_true_negate	0.0	2.923	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
220.887	12.005	2_true_negate	0.0	3.298	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
232.892	12.157	3_false_negate	1.0	3.232	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
245.049	11.373	3_true_affirm	1.0	2.138	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
