onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	12.676	2_false_affirm	0	3.771	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
12.676	12.083	3_false_affirm	1	2.842	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
24.759	4.512	control	1	1.248	n/a	n/a	n/a	n/a	n/a
29.271	12.987	2_true_affirm	1	4.086	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
42.258	17.704	3_true_negate	0	n/a	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
59.962	13.694	3_true_affirm	1	4.837	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
73.656	4.854	control	1	1.977	n/a	n/a	n/a	n/a	n/a
78.51	11.511	2_true_affirm	1	1.857	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
90.021	4.514	control	1	0.885	n/a	n/a	n/a	n/a	n/a
94.535	4.048	control	1	0.765	n/a	n/a	n/a	n/a	n/a
98.583	14.89	3_false_negate	1	5.18	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
113.473	13.793	2_true_affirm	1	4.136	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
127.266	4.974	control	1	1.285	n/a	n/a	n/a	n/a	n/a
132.24	11.392	3_true_affirm	1	2.141	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
143.632	4.141	control	1	1.268	n/a	n/a	n/a	n/a	n/a
147.773	17.307	2_false_negate	0	n/a	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
165.08	16.908	2_false_affirm	0	n/a	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
181.988	12.329	3_true_affirm	1	3.475	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
194.317	4.063	control	1	0.828	n/a	n/a	n/a	n/a	n/a
198.38	3.627	control	1	0.804	n/a	n/a	n/a	n/a	n/a
202.007	4.466	control	1	0.769	n/a	n/a	n/a	n/a	n/a
206.473	13.644	3_true_affirm	1	3.937	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
220.117	12.308	2_true_affirm	1	2.979	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
232.425	17.297	2_true_negate	0	n/a	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
249.722	16.713	2_true_negate	0	n/a	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
266.435	11.782	3_false_negate	1	2.878	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
278.217	12.476	3_true_affirm	1	3.276	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
